DeviceId,ArrivalTime,DepartureTime,DurationSeconds,StreetMarker,Sign,Area,StreetId,StreetName,BetweenStreet1,BetweenStreet2,Side Of Street,In Violation
21465,08/18/2017 04:06:44 AM,08/18/2017 07:30:00 AM,12196,9844N,,Southbank,728,GRANT STREET,WELLS STREET,ST KILDA ROAD,3,FALSE
19627,05/26/2017 10:48:28 AM,05/26/2017 11:01:59 AM,811,6018N,2P M-SAT 7:30-20:30,Mint,5,A'BECKETT STREET,WILLIAM STREET,QUEEN STREET,3,FALSE
21602,06/21/2017 09:02:15 AM,06/21/2017 09:35:54 AM,2019,8879W,2P TKT A M-SAT 7:30-20:30,Southbank,202,CITY ROAD,KINGS WAY,POWER STREET,3,FALSE
21062,08/02/2017 02:34:23 PM,08/02/2017 03:16:03 PM,2500,12042E,1P M-SUN 7:30-19:30,East Melbourne,511,CLARENDON STREET,GREY STREET,GIPPS STREET,2,FALSE
17812,11/27/2017 12:27:52 PM,11/27/2017 12:28:13 PM,21,1416E,2P MTR M-F 10:00-16:00,Rialto,839,KING STREET,COLLINS STREET,FLINDERS LANE,2,FALSE
18816,06/20/2017 03:20:38 PM,06/20/2017 03:26:29 PM,351,2557S,1/2P MTR M-SAT 7:30-19:30,Hardware,907,LITTLE BOURKE STREET,QUEEN STREET,ELIZABETH STREET,4,FALSE
17357,08/23/2017 09:23:19 PM,08/23/2017 09:38:52 PM,933,13320E,1/4P M-SUN 0:00-23:59,Docklands,753,HARBOUR ESPLANADE,BOURKE STREET,COLLINS STREET,2,FALSE
18057,04/11/2017 08:50:20 PM,04/11/2017 09:07:05 PM,1005,C1040,,Banks,1171,QUEEN STREET,FLINDERS STREET,FLINDERS LANE,1,FALSE
20858,11/16/2017 07:12:38 PM,11/16/2017 09:13:04 PM,7226,14219W,,University,1329,SWANSTON STREET,ELGIN STREET,COLLEGE CRESCENT,5,FALSE
21224,02/18/2017 05:23:23 PM,02/18/2017 05:34:20 PM,657,12385S,1P TKT A M-SAT 7:30-18:30,Jolimont,178,CATHEDRAL PLACE,GISBORNE STREET,LANSDOWNE STREET,4,FALSE
18044,06/13/2017 01:27:29 PM,06/13/2017 02:22:05 PM,3276,983W,1P MTR M-SAT 7:30-18:30,Banks,1171,QUEEN STREET,FLINDERS LANE,FLINDERS STREET,5,FALSE
17907,06/18/2017 03:26:15 AM,06/18/2017 09:00:47 AM,20072,1514E,,Markilles,1285,SPENCER STREET,COLLINS STREET,FLINDERS LANE,2,FALSE
19224,01/25/2017 02:55:42 PM,01/25/2017 03:05:12 PM,570,3518N,,Magistrates,926,LITTLE LONSDALE STREET,KING STREET,WILLIAM STREET,3,FALSE
19337,05/02/2017 05:54:12 PM,05/02/2017 06:01:02 PM,410,3836N,LZ 15M M-SAT 7:30-19:30,Titles,856,LA TROBE STREET,QUEEN STREET,ELIZABETH STREET,3,FALSE
20479,08/21/2017 08:01:50 AM,08/21/2017 08:21:52 AM,1202,10192E,1P TKT A M-F 7:30-18:30,Queensberry,641,ERROL STREET,QUEENSBERRY STREET,VICTORIA STREET,2,FALSE
18348,05/02/2017 08:57:01 AM,05/02/2017 09:20:13 AM,1392,C300,2P MTR M-SAT 7:30-20:30,Hyatt,647,EXHIBITION STREET,COLLINS STREET,FLINDERS LANE,1,FALSE
18131,04/26/2017 12:48:41 PM,04/26/2017 12:50:12 PM,91,C1234,1P MTR M-SAT 7:30-19:30,Titles,1171,QUEEN STREET,LITTLE LONSDALE STREET,LONSDALE STREET,1,FALSE
20126,04/06/2017 04:12:49 PM,04/06/2017 04:34:44 PM,1315,C5710,4P MTR M-F 7:30-18:30,Queensberry,163,CAPEL STREET,QUEENSBERRY STREET,VICTORIA STREET,1,FALSE
21565,06/04/2017 09:28:41 AM,06/04/2017 10:31:58 AM,3797,7829W,,Southbank,1294,ST KILDA ROAD,COVENTRY STREET,WADEY STREET,5,FALSE
18012,09/28/2017 11:48:47 AM,09/28/2017 11:50:49 AM,122,1175W,1/2P MTR M-SAT 7:30-19:30,Hardware,1171,QUEEN STREET,LONSDALE STREET,LITTLE BOURKE STREET,5,FALSE
18804,05/09/2017 11:23:41 AM,05/09/2017 11:27:26 AM,225,2508N,LZ 15M M-F 7:30-19:30,Princes Theatre,907,LITTLE BOURKE STREET,EXHIBITION STREET,SPRING STREET,3,FALSE
18994,06/20/2017 03:17:23 PM,06/20/2017 03:20:20 PM,177,3052N,1P MTR M-F 7:30-16:00,Supreme,894,LONSDALE STREET,WILLIAM STREET,QUEEN STREET,3,FALSE
19620,01/25/2017 07:36:02 AM,01/25/2017 07:47:07 AM,665,6007S,1P MTR M-SAT 7:30-19:30,Titles,5,A'BECKETT STREET,QUEEN STREET,ELIZABETH STREET,4,FALSE
18693,09/11/2017 04:15:00 PM,09/11/2017 07:31:39 PM,11799,2301S,2P TKT A M-SAT 7:30-20:30,Spencer,911,LITTLE COLLINS STREET,SPENCER STREET,KING STREET,4,TRUE
20657,05/24/2017 12:09:19 PM,05/24/2017 04:22:19 PM,15180,5144E,4P TKT A M-F 7:30-18:30,Courtney,1062,O'CONNELL STREET,PEEL STREET,QUEENSBERRY STREET,2,FALSE
18280,04/03/2017 02:56:34 PM,04/03/2017 04:44:16 PM,6462,381W,1P MTR M-F 9:30-18:30,Windsor,647,EXHIBITION STREET,LITTLE COLLINS STREET,COLLINS STREET,5,TRUE
18964,01/11/2017 05:21:40 PM,01/11/2017 05:25:38 PM,238,2899S,LZ 15M M-F 9:30-19:30,Library,894,LONSDALE STREET,SWANSTON STREET,RUSSELL STREET,4,FALSE
19351,08/11/2017 01:14:00 PM,08/11/2017 01:17:21 PM,201,3869S,,Mint,856,LA TROBE STREET,WILLIAM STREET,QUEEN STREET,4,FALSE
21611,05/05/2017 09:52:13 PM,05/05/2017 09:55:01 PM,168,8897W,,Southbank,202,CITY ROAD,KINGS WAY,POWER STREET,5,FALSE
18937,02/27/2017 12:00:00 AM,02/27/2017 01:42:23 AM,6143,C2820,,Princes Theatre,894,LONSDALE STREET,RUSSELL STREET,EXHIBITION STREET,1,FALSE
19077,08/24/2017 11:35:47 AM,08/24/2017 12:11:13 PM,2126,3254N,1P MTR M-F 7:30-16:00,County,894,LONSDALE STREET,KING STREET,WILLIAM STREET,3,FALSE
17263,04/05/2017 02:39:59 PM,04/05/2017 02:42:11 PM,132,13222N,LZ 15M M-F 7:30-23:00,Docklands,123,BOURKE STREET,HARBOUR ESPLANADE,WURUNDJERI WAY,3,FALSE
18636,04/05/2017 02:23:32 PM,04/05/2017 02:23:38 PM,6,2037S,1/2P MTR M-SAT 7:30-19:30,Rialto,528,COLLINS STREET,KING STREET,WILLIAM STREET,4,FALSE
18344,03/25/2017 04:33:53 PM,03/25/2017 05:15:34 PM,2501,C280,2P MTR M-SAT 7:30-20:30,Hyatt,647,EXHIBITION STREET,FLINDERS LANE,FLINDERS STREET,1,FALSE
20297,06/03/2017 02:36:47 PM,06/03/2017 02:51:43 PM,896,C6110,,Queensberry,192,CHETWYND STREET,QUEENSBERRY STREET,VICTORIA STREET,1,FALSE
17335,10/12/2017 06:30:00 PM,10/12/2017 08:18:16 PM,6496,13305W,,Docklands,753,HARBOUR ESPLANADE,COLLINS STREET,BOURKE STREET,5,FALSE
17203,08/01/2017 07:03:37 AM,08/01/2017 07:30:00 AM,1583,13039S,,Docklands,528,COLLINS STREET,HARBOUR ESPLANADE,NAVIGATION DRIVE,4,FALSE
18797,04/24/2017 02:26:53 AM,04/24/2017 02:33:24 AM,391,2489S,,Spencer,123,BOURKE STREET,SPENCER STREET,KING STREET,4,FALSE
18173,12/23/2017 02:47:33 AM,12/23/2017 02:56:03 AM,510,964E,,Library,627,ELIZABETH STREET,LITTLE LONSDALE STREET,LONSDALE STREET,2,FALSE
20872,05/06/2017 10:38:52 PM,05/07/2017 12:00:00 AM,4868,14247W,,University,1329,SWANSTON STREET,ELGIN STREET,COLLEGE CRESCENT,5,FALSE
21597,03/15/2017 08:02:11 AM,03/15/2017 08:22:42 AM,1231,8021W,2P TKT A M-F 7:30-18:30,Southbank,1416,WELLS STREET,COVENTRY STREET,DORCAS STREET,5,FALSE
18526,09/05/2017 11:30:20 AM,09/05/2017 11:46:16 AM,956,1668N,1/2P MTR M-F 9:30-16:00,Banks,670,FLINDERS STREET,QUEEN STREET,ELIZABETH STREET,3,FALSE
18020,03/10/2017 08:20:23 PM,03/10/2017 08:28:27 PM,484,1203W,2P MTR M-SAT 18.30 - 20.30,Titles,1171,QUEEN STREET,LITTLE LONSDALE STREET,LONSDALE STREET,5,FALSE
19056,06/02/2017 05:14:10 PM,06/02/2017 06:16:31 PM,3741,C3126,2P MTR M-SAT 7:30-20:30,Supreme,894,LONSDALE STREET,WILLIAM STREET,QUEEN STREET,1,FALSE
20721,10/03/2017 01:10:26 PM,10/03/2017 01:46:58 PM,2192,12800N,2P TKT A M-F 7:30-18:30,Drummond,1102,PELHAM STREET,LYGON STREET,DRUMMOND STREET,3,FALSE
19322,06/23/2017 02:52:39 PM,06/23/2017 02:57:26 PM,287,3755S,LZ 30mins 7.30 to 7.30pm,The Mac,856,LA TROBE STREET,ELIZABETH STREET,SWANSTON STREET,4,FALSE
17374,06/11/2017 07:30:00 AM,06/11/2017 08:42:50 AM,4370,13336E,LZ 30M 722 M-Su 7:30-18:30,Docklands,753,HARBOUR ESPLANADE,LA TROBE STREET,BOURKE STREET,2,FALSE
19930,09/12/2017 08:45:36 AM,09/12/2017 08:49:45 AM,249,5594E,1/2P RPA M-SAT 7:30-18:30,Queensberry,1428,WILLIAM STREET,VICTORIA STREET,WALSH STREET,2,FALSE
18717,02/24/2017 12:30:52 PM,02/24/2017 12:33:41 PM,169,2344N,1P MTR M-SAT 7:30-18:30,Windsor,123,BOURKE STREET,EXHIBITION STREET,SPRING STREET,3,FALSE
17275,05/15/2017 06:04:09 PM,05/15/2017 06:08:18 PM,249,13234N,LZ 15M M-F 7:30-18:30,Docklands,123,BOURKE STREET,CAPTAIN WALK,ENTERPRIZE WAY,3,FALSE
19625,09/02/2017 11:28:29 AM,09/02/2017 11:39:23 AM,654,6014N,2P MTR M-SAT 7:30-20:30,Mint,5,A'BECKETT STREET,WILLIAM STREET,QUEEN STREET,3,FALSE
18341,05/30/2017 02:12:26 PM,05/30/2017 02:13:02 PM,36,C268,2P MTR M-SAT 7:30-20:30,Hyatt,647,EXHIBITION STREET,FLINDERS LANE,FLINDERS STREET,1,FALSE
18010,11/22/2017 12:00:00 AM,11/22/2017 12:20:12 AM,1212,1155W,,Hardware,1171,QUEEN STREET,LONSDALE STREET,LITTLE BOURKE STREET,5,FALSE
19014,07/17/2017 08:57:57 AM,07/17/2017 10:13:53 AM,4556,C2986,2P MTR M-SAT 7:30-20:30,Supreme,894,LONSDALE STREET,WILLIAM STREET,QUEEN STREET,1,FALSE
18678,06/15/2017 12:00:00 AM,06/15/2017 02:30:48 AM,9048,2251S,,Family,911,LITTLE COLLINS STREET,KING STREET,WILLIAM STREET,4,FALSE
19791,05/28/2017 12:00:00 AM,05/28/2017 07:30:00 AM,27000,C6916,,Victoria Market,681,FRANKLIN STREET,WILLIAM STREET,QUEEN STREET,1,FALSE
18675,10/23/2017 08:18:45 AM,10/23/2017 09:50:18 AM,5493,2248N,1P TKT A M-SAT 7:30-19:30,Family,911,LITTLE COLLINS STREET,KING STREET,WILLIAM STREET,3,FALSE
18908,04/07/2017 12:00:00 AM,04/07/2017 05:28:26 AM,19706,2853S,,Princes Theatre,894,LONSDALE STREET,RUSSELL STREET,EXHIBITION STREET,4,FALSE
21732,08/06/2017 01:31:54 PM,08/06/2017 05:22:18 PM,13824,9260N,,Southbank,547,COVENTRY STREET,WELLS STREET,ST KILDA ROAD,3,FALSE
20066,02/28/2017 07:46:31 PM,02/28/2017 09:32:46 PM,6375,C7218,,Queensberry,1214,ROSSLYN STREET,CHETWYND STREET,HOWARD STREET,1,FALSE
17866,04/16/2017 11:08:46 AM,04/16/2017 12:59:21 PM,6635,1689W,2P SUN 7:30-18:30,Rialto,839,KING STREET,FLINDERS LANE,FLINDERS STREET,5,FALSE
18441,05/07/2017 02:15:33 AM,05/07/2017 02:17:02 AM,89,55W,,Princes Theatre,1288,SPRING STREET,LITTLE BOURKE STREET,BOURKE STREET,5,FALSE
20482,02/24/2017 12:00:00 AM,02/24/2017 07:00:18 AM,25218,10195W,,Queensberry,641,ERROL STREET,QUEENSBERRY STREET,VICTORIA STREET,5,FALSE
17331,03/31/2017 11:56:40 AM,03/31/2017 01:43:36 PM,6416,13304E,2P MTR M-SAT 7:30-18:30,Docklands,753,HARBOUR ESPLANADE,BOURKE STREET,COLLINS STREET,2,FALSE
21441,05/11/2017 10:13:53 AM,05/11/2017 10:14:05 AM,12,8504E,2P TKT A M-F 7:30-18:30,Southbank,1323,STURT STREET,SOUTHBANK BOULEVARD,MILES STREET,2,FALSE
18440,01/27/2017 04:05:43 AM,01/27/2017 04:31:07 AM,1524,53W,,Princes Theatre,1288,SPRING STREET,LITTLE BOURKE STREET,BOURKE STREET,5,FALSE
19452,09/20/2017 08:13:02 AM,09/20/2017 08:14:49 AM,107,4856E,2P MTR M-SAT 7:30-20:30,Titles,1171,QUEEN STREET,FRANKLIN STREET,A'BECKETT STREET,2,FALSE
21188,04/13/2017 01:15:34 PM,04/13/2017 01:38:59 PM,1405,12340N,P/10mins (621) AOT M-SUN 12.00AM-11.59PM,East Melbourne,16,ALBERT STREET,LANSDOWNE STREET,EADES STREET,3,FALSE
18595,04/18/2017 04:52:43 PM,04/18/2017 04:54:39 PM,116,1908N,1P TKT A M-SAT 7:30-18:30,Hyatt,528,COLLINS STREET,RUSSELL STREET,EXHIBITION STREET,3,FALSE
21563,05/01/2017 11:54:14 AM,05/01/2017 11:56:46 AM,152,7821W,1P TKT A M-F 7:30-18:30,Southbank,1294,ST KILDA ROAD,DORCAS STREET,COVENTRY STREET,5,FALSE
17664,08/18/2017 03:56:32 PM,08/18/2017 04:14:38 PM,1086,13516E,2P MTR M-SAT 7:30-18:30,Docklands,49,AURORA LANE,COLLINS STREET,WURUNDJERI WAY,2,FALSE
18055,01/08/2017 07:08:19 PM,01/08/2017 07:22:15 PM,836,C1032,,Banks,1171,QUEEN STREET,FLINDERS STREET,FLINDERS LANE,1,FALSE
19325,01/21/2017 01:36:24 PM,01/21/2017 01:37:47 PM,83,3761S,1P TKT A M-SAT 7:30-18:30,The Mac,856,LA TROBE STREET,ELIZABETH STREET,SWANSTON STREET,4,FALSE
21838,10/26/2017 09:13:31 PM,10/27/2017 12:00:00 AM,9989,9453S,,Southbank,547,COVENTRY STREET,STURT STREET,DODDS STREET,4,FALSE
20018,04/01/2017 03:07:01 AM,04/01/2017 03:08:56 AM,115,7119S,,Queensberry,1391,WALSH STREET,KING STREET,MILTON STREET,4,FALSE
18901,10/06/2017 04:28:00 AM,10/06/2017 04:53:40 AM,1540,2843S,,Princes Theatre,894,LONSDALE STREET,RUSSELL STREET,EXHIBITION STREET,4,FALSE
19856,01/12/2017 11:21:21 AM,01/12/2017 11:28:38 AM,437,6663S,1P MTR M-SAT 7:30-19:30,Titles,681,FRANKLIN STREET,QUEEN STREET,ELIZABETH STREET,4,FALSE
21179,06/29/2017 07:27:22 AM,06/29/2017 07:30:00 AM,158,12330N,,East Melbourne,16,ALBERT STREET,LANSDOWNE STREET,EADES STREET,3,FALSE
21129,08/08/2017 03:10:25 PM,08/08/2017 05:43:48 PM,9203,12263S,1P MTR M-F 9:30-18:30,Jolimont,16,ALBERT STREET,GISBORNE STREET,MORRISON PLACE,4,FALSE
17521,04/06/2017 11:54:04 AM,04/06/2017 12:03:12 PM,548,13651W,2P MTR M-SAT 7:30-18:30,Docklands,697,GEOGRAPHE STREET,KEERA WAY,ENCOUNTER WAY,5,FALSE
18191,11/25/2017 03:42:40 AM,11/25/2017 05:51:14 AM,7714,769W,2P DIS M-SUN 0:00-23:59,Chinatown,1221,RUSSELL STREET,LITTLE BOURKE STREET,BOURKE STREET,5,TRUE
21809,04/26/2017 02:48:45 PM,04/26/2017 05:16:26 PM,8861,9393S,1P TKT A RPA M-F 7:30-18:30,Southbank,547,COVENTRY STREET,DODDS STREET,WELLS STREET,4,TRUE
21580,08/11/2017 09:46:42 AM,08/11/2017 09:57:37 AM,655,8002E,1P TKT A M-F 7:30-18:30,Southbank,1416,WELLS STREET,COVENTRY STREET,DORCAS STREET,2,FALSE
20147,06/18/2017 12:00:00 AM,06/18/2017 08:17:00 AM,29820,C5754,,Queensberry,163,CAPEL STREET,QUEENSBERRY STREET,VICTORIA STREET,1,FALSE
19413,06/20/2017 01:56:00 PM,06/20/2017 01:58:39 PM,159,4008N,LZ 30M M-F 7:30-19:30,Magistrates,856,LA TROBE STREET,SPENCER STREET,KING STREET,3,FALSE
18784,08/03/2017 01:51:24 PM,08/03/2017 01:53:54 PM,150,C756,1P MTR M-SAT 7:30-19:30,Chinatown,1221,RUSSELL STREET,BOURKE STREET,LITTLE COLLINS STREET,1,FALSE
18596,04/07/2017 08:30:00 PM,04/07/2017 09:44:44 PM,4484,1910N,,Hyatt,528,COLLINS STREET,RUSSELL STREET,EXHIBITION STREET,3,FALSE
17352,05/12/2017 07:30:00 AM,05/12/2017 09:16:20 AM,6380,13315W,2P MTR M-SAT 7:30-18:30,Docklands,753,HARBOUR ESPLANADE,COLLINS STREET,BOURKE STREET,5,FALSE
17325,07/10/2017 12:00:00 AM,07/10/2017 05:04:37 AM,18277,13301S,,Docklands,1043,NAVIGATION DRIVE,HARBOUR ESPLANADE,COLLINS STREET,4,FALSE
20452,02/05/2017 08:30:50 PM,02/05/2017 08:34:27 PM,217,10160E,,Queensberry,641,ERROL STREET,QUEENSBERRY STREET,VICTORIA STREET,2,FALSE
17496,05/21/2017 12:14:56 AM,05/21/2017 12:24:42 AM,586,13626E,,Docklands,998,MERCHANT STREET,BOURKE STREET,VICTORIA HARBOUR PROMENADE,2,FALSE
17999,11/12/2017 03:45:58 PM,11/12/2017 03:49:13 PM,195,1371W,,Mint,1428,WILLIAM STREET,LA TROBE STREET,LITTLE LONSDALE STREET,5,FALSE
21173,06/27/2017 01:10:11 PM,06/27/2017 01:16:36 PM,385,12324N,1/4P M-F 7:30-16:00,East Melbourne,16,ALBERT STREET,LANSDOWNE STREET,EADES STREET,3,FALSE
21839,03/01/2017 09:12:58 AM,03/01/2017 09:31:02 AM,1084,9455S,1P TKT A M-F 7:30-18:30,Southbank,547,COVENTRY STREET,STURT STREET,DODDS STREET,4,FALSE
18278,05/06/2017 06:10:14 PM,05/06/2017 06:13:17 PM,183,377W,1P MTR SAT 7.30-6.30PM,Windsor,647,EXHIBITION STREET,LITTLE COLLINS STREET,COLLINS STREET,5,FALSE
17515,02/07/2017 07:18:24 PM,02/08/2017 12:00:00 AM,16896,13645W,,Docklands,697,GEOGRAPHE STREET,KEERA WAY,ENCOUNTER WAY,5,FALSE
18053,01/28/2017 09:24:29 PM,01/28/2017 09:40:08 PM,939,C1024,,Banks,1171,QUEEN STREET,FLINDERS STREET,FLINDERS LANE,1,FALSE
21102,09/28/2017 09:38:46 AM,09/28/2017 10:28:44 AM,2998,12210N,2P MTR M-F 7:30-16:00,Jolimont,16,ALBERT STREET,NICHOLSON STREET,GISBORNE STREET,3,FALSE
18440,09/02/2017 09:32:21 AM,09/02/2017 09:45:45 AM,804,53W,2P MTR M-SAT 7:30-20:30,Princes Theatre,1288,SPRING STREET,LITTLE BOURKE STREET,BOURKE STREET,5,FALSE
19014,03/31/2017 08:30:00 PM,03/31/2017 11:26:16 PM,10576,C2986,,Supreme,894,LONSDALE STREET,WILLIAM STREET,QUEEN STREET,1,FALSE
21008,07/06/2017 07:02:50 AM,07/06/2017 07:30:00 AM,1630,11933W,,East Melbourne,511,CLARENDON STREET,GEORGE STREET,WELLINGTON PARADE,5,FALSE
19477,07/26/2017 10:46:38 AM,07/26/2017 10:47:50 AM,72,4898E,2P DIS ONLY,Victoria Market,1171,QUEEN STREET,THERRY STREET,FRANKLIN STREET,2,FALSE
19885,07/04/2017 12:00:00 AM,07/04/2017 03:59:40 AM,14380,C7038,,Victoria Market,1346,THERRY STREET,QUEEN STREET,ELIZABETH STREET,1,FALSE
18731,06/19/2017 06:56:32 PM,06/19/2017 07:02:38 PM,366,2384N,2P MTR M-SAT 18.30 - 20.30,McKillop,123,BOURKE STREET,QUEEN STREET,ELIZABETH STREET,3,FALSE
20850,02/03/2017 07:30:00 AM,02/03/2017 08:33:49 AM,3829,14112E,4P TKT A M-F 7:30-18:30,University,1218,ROYAL PARADE,GRATTAN STREET,COLLEGE CRESCENT,2,FALSE
19673,01/10/2017 01:59:51 PM,01/10/2017 02:17:41 PM,1070,6519S,1/2P MTR M-SAT 7:30-19:30,The Mac,681,FRANKLIN STREET,ELIZABETH STREET,SWANSTON STREET,4,FALSE
17753,05/25/2017 05:52:31 PM,05/25/2017 05:53:03 PM,32,C13604,2P MTR M-SAT 7:30-18:30,Docklands,123,BOURKE STREET,GEOGRAPHE STREET,ENTERPRIZE WAY,1,FALSE
17927,11/22/2017 02:41:34 PM,11/22/2017 02:53:26 PM,712,1381W,1P MTR M-SAT 7:30-18:30,Family,200,CHURCH STREET,BOURKE STREET,LITTLE COLLINS STREET,5,FALSE
19435,01/21/2017 02:31:54 PM,01/21/2017 02:33:06 PM,72,5347W,3P TKT A M-SAT 7:30-20:30,Mint,1428,WILLIAM STREET,FRANKLIN STREET,A'BECKETT STREET,5,FALSE
18097,10/01/2017 12:00:00 AM,10/01/2017 01:51:38 AM,6698,C1142,,Hardware,1171,QUEEN STREET,LITTLE BOURKE STREET,BOURKE STREET,1,FALSE
18739,04/22/2017 11:04:14 AM,04/22/2017 01:51:19 PM,10025,2398N,1P MTR M-SAT 7:30-18:30,McKillop,123,BOURKE STREET,QUEEN STREET,ELIZABETH STREET,3,TRUE
21125,04/18/2017 11:26:02 AM,04/18/2017 11:59:08 AM,1986,12251S,2P MTR M-F 9:30-18:30,Jolimont,16,ALBERT STREET,NICHOLSON STREET,GISBORNE STREET,4,FALSE
18586,01/16/2017 06:39:21 PM,01/16/2017 06:50:13 PM,652,1895S,2P MTR M-SAT 18.30 - 20.30,Twin Towers,528,COLLINS STREET,EXHIBITION STREET,SPRING STREET,4,FALSE
21169,06/29/2017 07:11:47 AM,06/29/2017 07:21:03 AM,556,12320N,,East Melbourne,16,ALBERT STREET,LANSDOWNE STREET,EADES STREET,3,FALSE
17945,04/30/2017 08:15:18 PM,04/30/2017 08:31:31 PM,973,C1826,,Tavistock,957,MARKET STREET,COLLINS STREET,FLINDERS LANE,1,FALSE
18193,07/11/2017 06:35:55 PM,07/11/2017 06:42:54 PM,419,771W,1/2P MTR M-SAT 7:30-19:30,Chinatown,1221,RUSSELL STREET,LITTLE BOURKE STREET,BOURKE STREET,5,FALSE
21210,07/24/2017 09:08:21 AM,07/24/2017 09:49:58 AM,2497,12364N,1P MTR M-F 7:30-16:00,East Melbourne,16,ALBERT STREET,EADES STREET,CLARENDON STREET,3,FALSE
21127,05/15/2017 09:00:50 PM,05/15/2017 09:37:11 PM,2181,12260N,,Jolimont,16,ALBERT STREET,GISBORNE STREET,MORRISON PLACE,3,FALSE
19023,04/20/2017 01:32:31 PM,04/20/2017 02:06:52 PM,2061,C3022,2P MTR M-SAT 7:30-20:30,Supreme,894,LONSDALE STREET,WILLIAM STREET,QUEEN STREET,1,FALSE
20017,07/20/2017 02:43:31 PM,07/20/2017 02:55:36 PM,725,7101S,3P TKT A M-SAT 7:30-20:30,Queensberry,614,DUDLEY STREET,KING STREET,WILLIAM STREET,4,FALSE
21138,04/11/2017 08:51:11 AM,04/11/2017 09:04:34 AM,803,12272N,1P MTR M-F 7:30-16:00,Jolimont,16,ALBERT STREET,MORRISON PLACE,LANSDOWNE STREET,3,FALSE
20452,04/15/2017 05:37:02 PM,04/15/2017 05:43:19 PM,377,10160E,,Queensberry,641,ERROL STREET,QUEENSBERRY STREET,VICTORIA STREET,2,FALSE
17389,09/26/2017 05:15:07 PM,09/26/2017 05:45:27 PM,1820,13349W,2P DIS M-SUN 0:00-23:59,Docklands,79,BATMANS HILL DRIVE,BOURKE STREET,WATERVIEW WALK,5,FALSE
20414,12/10/2017 08:07:22 PM,12/10/2017 08:48:01 PM,2439,C6286,,Queensberry,881,LEVESON STREET,QUEENSBERRY STREET,VICTORIA STREET,1,FALSE
17861,02/27/2017 12:00:00 AM,02/27/2017 12:26:39 AM,1599,1490E,,County,839,KING STREET,LONSDALE STREET,LITTLE BOURKE STREET,2,FALSE
17495,12/13/2017 06:14:10 AM,12/13/2017 06:17:10 AM,180,13625W,P/10 MINS NO PARKING M-SUN 0:00 TO 23:59,Docklands,998,MERCHANT STREET,BOURKE STREET,VICTORIA HARBOUR PROMENADE,5,FALSE
19947,04/20/2017 06:11:26 PM,04/20/2017 06:21:54 PM,628,C5462,4P MTR M-SAT 7:30-18:30,Queensberry,1428,WILLIAM STREET,VICTORIA STREET,WALSH STREET,1,FALSE
20448,11/29/2017 10:49:17 AM,11/29/2017 11:17:54 AM,1717,10153W,1P TKT A M-F 7:30-18:30,Queensberry,641,ERROL STREET,QUEENSBERRY STREET,VICTORIA STREET,5,FALSE
17330,10/21/2017 12:00:00 AM,10/21/2017 07:30:00 AM,27000,13303W,,Docklands,753,HARBOUR ESPLANADE,COLLINS STREET,BOURKE STREET,5,FALSE
19707,10/28/2017 02:29:30 PM,10/28/2017 02:33:18 PM,228,C6678,2P MTR M-SAT 7:30-20:30,Titles,681,FRANKLIN STREET,QUEEN STREET,ELIZABETH STREET,1,FALSE
17920,02/21/2017 08:41:02 PM,02/21/2017 08:47:13 PM,371,1546E,,Spencer,1285,SPENCER STREET,LITTLE BOURKE STREET,BOURKE STREET,2,FALSE
18369,03/09/2017 08:36:41 AM,03/09/2017 09:37:14 AM,3633,C388,1P MTR M-SAT 7:30-19:30,Windsor,647,EXHIBITION STREET,LITTLE COLLINS STREET,COLLINS STREET,1,FALSE
17965,03/20/2017 09:13:08 PM,03/20/2017 09:39:30 PM,1582,1309W,,RACV,1428,WILLIAM STREET,LITTLE COLLINS STREET,COLLINS STREET,5,FALSE
19168,12/18/2017 08:30:00 PM,12/18/2017 09:41:39 PM,4299,3420N,,Library,926,LITTLE LONSDALE STREET,SWANSTON STREET,RUSSELL STREET,3,FALSE
18915,12/23/2017 11:57:25 PM,12/24/2017 12:00:00 AM,155,2892N,,Princes Theatre,894,LONSDALE STREET,RUSSELL STREET,EXHIBITION STREET,3,FALSE
21426,11/06/2017 05:33:47 PM,11/06/2017 06:30:00 PM,3373,8473W,1P TKT A M-SAT 7:30-18:30,Southbank,1323,STURT STREET,SOUTHBANK BOULEVARD,GRANT STREET,5,FALSE
18747,02/15/2017 07:08:00 AM,02/15/2017 07:21:34 AM,814,2420N,,RACV,123,BOURKE STREET,WILLIAM STREET,QUEEN STREET,3,FALSE
20961,10/22/2017 04:36:02 PM,10/22/2017 04:49:46 PM,824,11848E,1P SAT-SUN 7:30-18:30,Jolimont,869,LANSDOWNE STREET,ST ANDREWS PLACE,WELLINGTON PARADE,2,FALSE
20453,05/04/2017 08:40:32 PM,05/04/2017 08:58:52 PM,1100,10162E,,Queensberry,641,ERROL STREET,QUEENSBERRY STREET,VICTORIA STREET,2,FALSE
19225,01/30/2017 12:25:16 PM,01/30/2017 12:29:54 PM,278,3519S,2P MTR M-SAT 7:30-20:30,Magistrates,926,LITTLE LONSDALE STREET,KING STREET,WILLIAM STREET,4,FALSE
18562,02/14/2017 07:06:11 PM,02/14/2017 07:17:16 PM,665,1803S,1/2P MTR M-SAT 7:30-19:30,Tavistock,669,FLINDERS LANE,WILLIAM STREET,QUEEN STREET,4,FALSE
